'icao24','timestamp','acars','adsb','built','categoryDescription','country','engines','firstFlightDate','firstSeen','icaoAircraftClass','lineNumber','manufacturerIcao','manufacturerName','model','modes','nextReg','notes','operator','operatorCallsign','operatorIata','operatorIcao','owner','prevReg','regUntil','registered','registration','selCal','serialNumber','status','typecode','vdl'
'800709','2017-05-29 06:51:46',0,0,,'',India,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 604,0,'','','','','','',Zest Aviation P/l,'',,,VT-ZST,'','5629','',CL60,0
'800743','2016-07-12 11:47:31',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Challenger 300,0,'','','','','','',Manipal Health Systems P/l,'',,,VT-RSP,'','20356','',CL30,0
'8007c7','2017-10-12 06:10:13',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Force Motors Ltd,'',,,VT-APF,'','20395','',CL30,0
'800afd','2017-03-07 16:16:29',0,0,,'',India,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global 6000,0,'','','','','','',Jindal Iron & Steel Company,'',,,VT-JSY,'','9527','',GLEX,0
'800b60','2017-09-15 00:10:07',0,0,,'',India,'',,,L2J,'',RAYTHEON,Bombardier,Global Express XRS,0,'','','','','','',Bharat Forge Ltd,'',,,VT-SDK,'','9228','',GLEX,0
'800b66','2017-09-15 00:10:07',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','','','','','',Indiabulls Group,'',,,VT-IBG,'','9658','',GL5T,0
'800b67','2017-09-15 00:10:07',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Challenger 350,0,'','','','','','',Jupiter Aviation Services P/l,'',,,VT-JUI,'','20591','',CL35,0
'800b7e','2017-05-26 07:56:01',0,0,,'',India,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global 6000,0,'','','','','','',Reliance Transport & Travel Ltd,'',,,VT-AHI,'','9651','',GLEX,0
'800c0e','2017-09-15 00:10:07',0,0,,'',India,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Sun Tv Network,'',,,VT-SNT,'','9756','',GL6T,0
'800e03','2017-09-15 00:10:07',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Indian Air Force,INDIAN AIRFORCE,'',IFC,Indian Air Force,'',,,GB8001,'','9424','',GL5T,0
'800e04','2017-09-15 00:10:07',0,0,,'',India,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Indian Air Force,INDIAN AIRFORCE,'',IFC,Indian Air Force,'',,,GB8002,'','9431','',GL5T,0
'894064','2017-09-15 00:10:07',0,0,,'',Bahrain,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Tag Aviation Sa,'',,,A9C-ACE,'','5778','',CL65,0
'894086','2017-09-15 00:10:07',0,0,,'',Bahrain,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Mae Aircraft Management,'',,,A9C-MRM,'','5448','',CL64,0
'8961ca','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Arab Gulf Wing,'',,,A6-AAG,'','5739','',CL65,0
'896231','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','',Execujet Middle East,MIDJET,'',EJO,Execujet Middle East,'',,,A6-FBQ,'','9282','',GL5T,0
'8962ea','2016-12-29 16:09:03',0,0,,'',United Arab Emirates,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 605,0,'','','','','','',Arab Gulf Wing,'',,,A6-SAJ,'','5837','',CL60,0
'89635d','2016-10-10 21:05:59',0,0,,'',United Arab Emirates,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 605,0,'','','','','','',Arab Gulf Wing,'',,,A6-MVD,'','5884','',CL60,0
'896370','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,A6-ACE,'','9359','',GL5T,0
'89641b','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Royal Jet,ROYALJET,'',ROJ,Royal Jet,'',,,A6-RJC,'','9600','',GL5T,0
'896423','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Royal Jet,ROYALJET,'',ROJ,Royal Jet,'',,,A6-RJD,'','9621','',GL5T,0
'89642f','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',RAYTHEON,Bombardier,Global Express XRS,0,'','','','','','',Dc Aviation Al-futtaim,'',,,A6-CBO,'','9345','',GLEX,0
'89646e','2017-05-24 20:41:19',0,0,,'',United Arab Emirates,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 604,0,'','','','','','',Dc Aviation Al-futtaim,'',,,A6-RDJ,'','5574','',CL60,0
'8964ba','2017-09-15 00:10:07',0,0,,'',United Arab Emirates,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express,0,'','','','','','',Constellation Aviation Services,'',,,A6-CAG,'','9030','',GLEX,0
'896c6b','2023-03-03 12:38:14',0,0,,'',United Arab Emirates,'',,,L2J,'',CANADAIR,Bombardier,Challenger 650,0,'','',United Arab Emirates Air Force,UNIFORCE,'',UAF,'','',,,'1350','','','',CL60,0
'899069','2017-09-15 00:10:07',0,0,,'',Taiwan,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Executive Aviation Taiwan Corp,'',,,B-98888,'','9477','',GL5T,0
'89915a','2017-05-08 04:42:48',0,0,,'',Taiwan,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global 6000,0,'','','','','','',Executive Aviation,'',,,B-96999,'','9673','',GLEX,0
'8a0271','2017-09-15 00:10:07',0,0,,'',Indonesia,'',,,'','','',Bombardier,Challenger 601 3A,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,PK-JKM,'','5120','',CL61,0
a00054,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Gama Charters Inc,'',,,N1DG,'','9156','',GL5T,0
a000da,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express,0,'','','','','','',Caa Leasing Enterprises Inc,'',,,N1JR,'','9020','',GLEX,0
a0010d,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express,0,'','','','','','',Leon Global Express Llc,'',,,N1LS,'','9151','',GLEX,0
a010bc,'2016-08-21 16:09:52',0,0,,'',United States,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 601 3A,0,'','','','','','',Blue Angel Aviation Llc,'',,,N103KB,'','5065','',CL60,0
a02ed3,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Heritage Aviation Services Llc,'',,,N1102B,'','5376','',CL64,0
a033d9,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Central Valley Concrete Inc,'',,,N112CF,'','5509','',CL64,0
a03fc6,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Foster S Friess,'',,,N115LF,'','20226','',CL30,0
a04388,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',Sun Air Jets Llc,'',,,N116LS,'','5013','',CL61,0
a04b6a,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','',L J Aviation,ELJAY,'',LJY,L J Aviation,'',,,N118RH,'','5516','',CL64,0
a04bf1,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express XRS,0,'','','','','','',Qualcomm Inc,'',,,N118WT,'','9327','',GLEX,0
a0586f,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Marlis Aviation Inc,'',,,N121LM,'','20028','',CL30,0
a05adf,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',The Whitewind Company,'',,,N1218F,'','5658','',CL64,0
a072f7,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Rectrix Aviation Inc,'',,,N128RX,'','5645','',CL64,0
a07324,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Sga Aviation Llc,'',,,N128TS,'','20102','',CL30,0
a07ca0,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','',EXECJET,'',EJA,Netjets,'',,,N130QS,'','9498','',GL5T,0
a0902d,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','','','','',Richards Group Inc,'',,,N1350S,'','20640','',CL35,0
a094f7,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Millrock Aviation Financial Llc,'',,,N1368M,'','9536','',GL5T,0
a09923,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Caribbean Helicorp Inc,'',,,N138CH,'','20249','',CL30,0
a0a100,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Gallatin Consulting Group Llc,'',,,N14GU,'','5490','',CL64,0
a0a795,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N141NB,'','5032','',CL61,0
a0a96e,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express XRS,0,'','','','','','',Gama Charters Inc,'',,,N1415,'','9202','',GLEX,0
a0aeb8,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express,0,'','','','','','',Tvpx Ars Inc Trustee,'',,,N143KB,'','9108','',GLEX,0
a0c931,'2016-11-08 00:57:18',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','','','','','',Spx Flow Inc,'',,,N15PX,'','9382','',GL5T,0
a0c96a,'2017-09-21 11:46:26',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express XRS,0,'','',Executive Jet Management,JET SPEED,'',EJM,Executive Jet Management,'',,,N15SD,'','9272','',GLEX,0
a0c9b4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Value Choice Development Ltd,'',,,N15VC,'','5816','',CL65,0
a0f17f,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Gama Charters Inc,'',,,N16YD,'','5367','',CL64,0
a0fd6f,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Element Aviation Inc,'',,,N163GF,'','9720','',GL6T,0
a11780,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express,0,'','','','','','',Oracle Navigation Llc,'',,,N17GX,'','9045','',GLEX,0
a11ad2,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express,0,'','','','','','',Wal-mart Aviation,'',,,N170SW,'','9042','',GLEX,0
a11d21,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Glass Aviation,'',,,N171CL,'','5934','',CL65,0
a12c19,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','','','','',Jph Enterprises Llc,'',,,N175DP,'','20506','',CL35,0
a18305,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Jetselect Aviation,'',,,N197JS,'','20155','',CL30,0
a1985b,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express,0,'','','','','','',Citigroup Inc,'',,,N2012C,'','9074','',GLEX,0
a19d27,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','',Hop-a-jet,HOPA-JET,'',HPJ,Hop-a-jet Inc,'',,,N203,'','5374','',CL64,0
a19d29,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',Cite Aviation Llc,'',,,N203AA,'','5035','',CL61,0
a1beb7,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',Samuel Zell,'',,,N211RG,'','5107','',CL61,0
a1c54e,'2017-09-15 09:35:56',0,0,,'',United States,'',,,L2J,'',CANADAIR,Bombardier,Bombardier Challenger 605,0,'','','','','','',Solairus Aviation,'',,,N213GS,'','5965','',CL60,0
a1e00c,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Delaware Trust Company,'',,,N22QF,'','5891','',CL65,0
a1fb42,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',Tvpx Ars Inc Trustee,'',,,N227CP,'','5097','',CL61,0
a220bf,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','','','','','',Winchester Air Inc,'',,,N236WA,'','5771','',CL65,0
a2226d,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',C601 Aviation Llc,'',,,N2369R,'','5134','',CL61,0
a23c9e,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Lrc Holdings Ii Llc,'',,,N243RC,'','20243','',CL30,0
a24891,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Zetta Jet,'',,,N246ZJ,'','9764','',GL6T,0
a26a46,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N255CC,'','5302','',CL64,0
a27cf4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Duke Energy Business Services Llc,'',,,N26DE,'','20370','',CL30,0
a2a188,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Challenger 300,0,'','','','','','',Caroler 316 Llc,'',,,N269MJ,'','20180','',CL30,0
a2a6f9,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Hangar Aviation Management,'',,,N270F,'','9398','',GL5T,0
a2d977,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express XRS,0,'','','','','','',Solairus Aviation,'',,,N283DM,'','9320','',GLEX,0
a2dda0,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Bombardier Aerospace Corp,'',,,N284JA,'','9761','',GL6T,0
a2e4ac,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Entergy Services,ENTERGY SHUTTLE,'',ENS,Entergy Services Inc,'',,,N286EC,'','20286','',CL30,0
a2e8c5,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Global 6000,0,'','','','','','',Bombardier Aerospace Corp,'',,,N287JA,'','9759','',GL6T,0
a2ec05,'2017-06-24 11:32:18',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global 6000,0,'','','','','','',Paulson & Company Inc,'',,,N288DG,'','9546','',GLEX,0
a2edfb,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express,0,'','','','','','',Zetta Jet,'',,,N288ZJ,'','9086','',GLEX,0
a31091,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Sky Quest,'',,,N297MC,'','20127','',CL30,0
a317da,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N299KR,'','5770','',CL65,0
a31fc9,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Grupo De Inversiones Suramericana Sa,'',,,N300EU,'','20373','',CL30,0
a31fdc,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Aviation Enterprises Inc,'',,,N300FN,'','20101','',CL30,0
a31ff6,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Glenn West 300 Inc Trustee,'',,,N300GP,'','20253','',CL30,0
a3207c,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Challenger 300,0,'','','','','','',Aero Limousine,'',,,N300MY,'','20062','',CL30,0
a32081,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Executive Jet Management,JET SPEED,'',EJM,Executive Jet Management,'',,,N300NC,'','20440','',CL30,0
a32110,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Wilson Air Services Llc,'',,,N300TW,'','5428','',CL64,0
a32453,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Avn Air Llc,'',,,N301PE,'','20244','',CL30,0
a32ac1,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N303CZ,'','20003','',CL30,0
a32c7c,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Bedrock Air Llc,'',,,N303WS,'','20045','',CL30,0
a33a42,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express,0,'','','','','','',K & P Aviation Llc,'',,,N307KP,'','9120','',GLEX,0
a34f04,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','','',RussianConnecty,'',SJM,Sino Jet Management,'',,,N312HX,'','5865','',CL65,0
a36562,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Jetselect Aviation,'',,,N318JS,'','20137','',CL30,0
a36fe7,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3A,0,'','','','','','',Aerocraft International Inc,'',,,N320SG,'','5118','',CL61,0
a372b3,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Clay Lacy Aviation,CLAY-LACY,'',CLY,Clay Lacy Aviation Inc,'',,,N321GX,'','20273','',CL30,0
a3763c,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Global Express,0,'','','','','','',Segeris Capital Corp,'',,,N322FA,'','9025','',GLEX,0
a381b4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Jetselect Aviation,'',,,N325JJ,'','5392','',CL64,0
a388e4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','',Bombardier Business Jet Solutions,FLEXJET,'',LXJ,Flexjet,'',,,N327FX,'','5466','',CL64,0
a39d76,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Parker-hannifin Corp,'',,,N332CG,'','20332','',CL30,0
a39dd0,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','',Bombardier Business Jet Solutions,FLEXJET,'',LXJ,Flexjet,'',,,N332FX,'','5543','',CL64,0
a3a464,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Grace Path Ltd,'',,,N3338,'','9569','',GL5T,0
a3a512,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Entergy Services,ENTERGY SHUTTLE,'',ENS,Entergy Services Inc,'',,,N334EC,'','20298','',CL30,0
a3b722,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','','','','','',Ivanhoe Mines,'',,,N3389H,'','9154','',GL5T,0
a3b7d1,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','',Bombardier Business Jet Solutions,FLEXJET,'',LXJ,Flexjet,'',,,N339FX,'','5719','',CL65,0
a3bde1,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','',Bombardier Business Jet Solutions,FLEXJET,'',LXJ,Flexjet,'',,,N340FX,'','5723','',CL65,0
a3c8c3,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Global 5000,0,'','','','','','',Midland Financial Company,'',,,N343DE,'','9206','',GL5T,0
a3d074,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 605,0,'','',Bombardier Business Jet Solutions,FLEXJET,'',LXJ,Flexjet,'',,,N345FX,'','5901','',CL65,0
a3d492,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','',Executive Jet Management,JET SPEED,'',EJM,Executive Jet Management,'',,,N346L,'','9449','',GL5T,0
a3ec41,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Global 5000,0,'','','','','','',Fayair Inc,'',,,N352AF,'','9302','',GL5T,0
a3ee1f,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','',Air System,'',JAS,Jet Aviation Flight Services Inc,'',,,N352VJ,'','20576','',CL35,0
a3f1d6,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','',Air System,'',JAS,Jet Aviation Flight Services Inc,'',,,N353VJ,'','20609','',CL35,0
a3f58d,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','',Air System,'',JAS,Jet Aviation Flight Services Inc,'',,,N354VJ,'','20614','',CL35,0
a3f944,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','',Air System,'',JAS,Jet Aviation Flight Services Inc,'',,,N355VJ,'','20637','',CL35,0
a40359,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','','','','','',Southeast Toyota Distributors,'',,,N358JM,'','20518','',CL35,0
a403d3,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 601 3R,0,'','','','','','',Paragon Jets,'',,,N358PJ,'','5141','',CL61,0
a40405,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Aviation Advisor Inc,'',,,N358RJ,'','20098','',CL30,0
a40d92,'2016-06-04 14:15:35',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Bombardier Challenger 300,0,'','','','','','',City Electric Supply,'',,,N360PA,'','20202','',CL30,0
a417ae,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Devonwood Company Llc,'',,,N363CL,'','20063','',CL30,0
a41ef3,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 350,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N365AV,'','20689','',CL35,0
a43832,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Hamilton Aviation Inc,'',,,N371HA,'','20371','',CL30,0
a446f4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express XRS,0,'','','','','','',General Electric Company,'',,,N375G,'','9242','',GLEX,0
a455d0,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express XRS,0,'','','','','','',General Electric Company,'',,,N379G,'','9199','',GLEX,0
a46706,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Tvpx Ars Inc Trustee,'',,,N383GA,'','20383','',CL30,0
a481f4,'2017-09-15 00:10:07',0,0,,'',United States,'',,,'','','',Bombardier,Challenger 604,0,'','','','','','',Delta Private Jets,'',,,N39RN,'','5420','',CL64,0
a48316,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','',Corporate Airlink,CORPORATE,'',COO,Corporate,'',,,N390DB,'','20131','',CL30,0
a48874,'2017-09-15 00:10:07',0,0,,'',United States,'',,,L2J,'',BOMBARDIER,Bombardier,Challenger 300,0,'','','','','','',Worthington Industries Inc,'',,,N391W,'','20091','',CL30,0
a48e1b,'2020-07-23 00:10:38',0,0,'2010-01-01','',United States,ROLLS DEUT BR700-710A220,,,L2J,'',RAYTHEON,Bombardier,Bombardier Global Express XRS,0,'','','','','','',Iac Falcon Holdings Inc,'','2022-02-28',,N393BV,'','9385','',GLEX,0
